epoch_ms,alt_cm,roll_deg,pitch_deg,velocity_m/s,lat_dd,lon_dd,year,month,day,hour,min,sec,sog,cog,throttle_command,pitch_command,yaw_command,roll_command
45955,192.00,-1.684281,-1.589430,9259.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
46005,192.00,-1.684281,-1.589430,19255.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
46055,192.00,-1.691273,-1.589438,14801.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
46105,192.00,-1.691273,-1.589438,15742.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
46155,192.00,-1.684281,-1.589430,15788.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48705,192.00,-1.663303,-1.589406,13001.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48755,192.00,-1.663303,-1.589406,9968.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48805,192.00,-1.663303,-1.589406,12409.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48856,192.00,-1.656310,-1.589398,18549.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48905,192.00,-1.656310,-1.589398,16077.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
48956,192.00,-1.656310,-1.589398,14421.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49007,192.00,-1.656310,-1.589398,16742.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49055,192.00,-1.656310,-1.589398,12219.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49105,192.00,-1.649318,-1.589391,14364.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49155,192.00,-1.656310,-1.589398,14184.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49204,192.00,-1.663303,-1.589406,14631.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49254,192.00,-1.670295,-1.589414,20076.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49306,192.00,-1.663303,-1.589406,20222.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49505,192.00,-1.677288,-1.589422,15040.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49554,192.00,-1.677288,-1.589422,14208.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49606,192.00,-1.677288,-1.589422,20115.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49655,192.00,-1.677288,-1.589422,15805.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49706,192.00,-1.670295,-1.589414,7441.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49755,192.00,-1.670295,-1.589414,21098.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49805,192.00,-1.663303,-1.589406,16641.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
49855,192.00,-1.656310,-1.589398,15022.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50055,192.00,-1.642325,-1.589383,11959.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50104,192.00,-1.642325,-1.589383,7855.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50155,192.00,-1.642325,-1.589383,12344.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50205,192.00,-1.635332,-1.589375,17824.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50255,192.00,-1.628340,-1.589367,13186.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50305,192.00,-1.628340,-1.589367,11516.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50355,192.00,-1.628340,-1.589367,21839.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50555,192.00,-1.628340,-1.589367,10028.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50605,192.00,-1.628340,-1.589367,13924.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50655,192.00,-1.628340,-1.589367,21373.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50704,192.00,-1.635332,-1.589375,12381.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50754,192.00,-1.635332,-1.589375,10373.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50806,192.00,-1.621347,-1.589359,8032.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50855,192.00,-1.621347,-1.589359,17250.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50905,192.00,-1.628340,-1.589367,18437.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
50955,192.00,-1.628340,-1.589367,13170.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51006,192.00,-1.621347,-1.589359,18597.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51206,192.00,-1.614355,-1.589351,16067.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51255,192.00,-1.607362,-1.589343,19179.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51307,192.00,-1.614355,-1.589351,17985.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51355,192.00,-1.614355,-1.589351,13466.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51405,192.00,-1.614355,-1.589351,12260.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51456,192.00,-1.614355,-1.589351,11554.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51505,192.00,-1.614355,-1.589351,16105.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
51557,192.00,-1.614355,-1.589351,21896.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
56956,192.00,-1.502471,-1.589227,18948.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57006,192.00,-1.502471,-1.589227,19096.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57055,192.00,-1.502471,-1.589227,15080.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57105,192.00,-1.502471,-1.589227,21409.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57155,192.00,-1.502471,-1.589227,11151.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57205,192.00,-1.502471,-1.589227,21711.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57256,192.00,-1.502471,-1.589227,24352.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57307,192.00,-1.502471,-1.589227,17646.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57356,192.00,-1.502471,-1.589227,22059.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57506,192.00,-1.502471,-1.589227,20875.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57557,192.00,-1.502471,-1.589227,24798.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57606,192.00,-1.502471,-1.589227,23649.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57655,192.00,-1.509463,-1.589234,20102.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
57705,192.00,-1.509463,-1.589234,18993.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58655,192.00,-1.523449,-1.589250,12931.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58705,192.00,-1.530442,-1.589258,21238.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58755,192.00,-1.537435,-1.589265,22118.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58805,192.00,-1.537435,-1.589265,19911.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58855,192.00,-1.537435,-1.589265,23735.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58905,192.00,-1.537435,-1.589265,15391.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
58955,192.00,-1.537435,-1.589265,21191.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
59004,192.00,-1.530442,-1.589258,19749.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
59055,192.00,-1.530442,-1.589258,13247.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
59105,192.00,-1.530442,-1.589258,14670.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
59155,192.00,-1.530442,-1.589258,17123.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
59205,192.00,-1.537435,-1.589265,18208.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60256,192.00,-1.551420,-1.589281,12262.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60305,192.00,-1.551420,-1.589281,14464.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60356,192.00,-1.551420,-1.589281,21077.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60404,192.00,-1.551420,-1.589281,15802.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60455,192.00,-1.551420,-1.589281,20169.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60506,192.00,-1.551420,-1.589281,10892.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60555,192.00,-1.558413,-1.589289,18345.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60605,192.00,-1.558413,-1.589289,19132.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60655,192.00,-1.558413,-1.589289,14722.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60705,192.00,-1.558413,-1.589289,13571.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60756,192.00,-1.565406,-1.589296,14490.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
60805,192.00,-1.565406,-1.589296,15388.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62055,192.00,-1.586384,-1.589320,15122.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62105,192.00,-1.586384,-1.589320,18207.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62155,192.00,-1.579391,-1.589312,22117.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62205,192.00,-1.579391,-1.589312,24928.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62255,192.00,-1.579391,-1.589312,9278.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62305,192.00,-1.579391,-1.589312,19158.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62355,192.00,-1.579391,-1.589312,19162.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62405,192.00,-1.579391,-1.589312,13226.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62456,192.00,-1.579391,-1.589312,17266.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62505,192.00,-1.572398,-1.589304,17270.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62555,192.00,-1.572398,-1.589304,15569.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
62606,192.00,-1.572398,-1.589304,22241.000000,0.0000000,0.0000000,2000,0,0,0,0,3.00,0.00,0.00,1500,1500,1500,1500
79655,192.00,-1.586384,-1.589320,14352.000000,0.0000000,0.0000000,2000,0,0,3,46,3.70,0.00,0.00,1500,1500,1500,1500
79705,192.00,-1.586384,-1.589320,15658.000000,0.0000000,0.0000000,2000,0,0,3,46,3.80,0.00,0.00,1500,1500,1500,1500
79755,192.00,-1.586384,-1.589320,17698.000000,0.0000000,0.0000000,2000,0,0,3,46,3.80,0.00,0.00,1500,1500,1500,1500
79805,192.00,-1.586384,-1.589320,24020.000000,0.0000000,0.0000000,2000,0,0,3,46,3.90,0.00,0.00,1500,1500,1500,1500
79855,192.00,-1.586384,-1.589320,10731.000000,0.0000000,0.0000000,2000,0,0,3,46,3.90,0.00,0.00,1500,1500,1500,1500
79905,192.00,-1.586384,-1.589320,11971.000000,0.0000000,0.0000000,2000,0,0,3,46,4.00,0.00,0.00,1500,1500,1500,1500
79956,192.00,-1.586384,-1.589320,17635.000000,0.0000000,0.0000000,2000,0,0,3,46,4.00,0.00,0.00,1500,1500,1500,1500
80005,192.00,-1.579391,-1.589312,18541.000000,0.0000000,0.0000000,2000,0,0,3,46,4.10,0.00,0.00,1500,1500,1500,1500
80055,192.00,-1.579391,-1.589312,18116.000000,0.0000000,0.0000000,2000,0,0,3,46,4.10,0.00,0.00,1500,1500,1500,1500
80105,192.00,-1.579391,-1.589312,15246.000000,0.0000000,0.0000000,2000,0,0,3,46,4.20,0.00,0.00,1500,1500,1500,1500
80155,192.00,-1.579391,-1.589312,20860.000000,0.0000000,0.0000000,2000,0,0,3,46,4.20,0.00,0.00,1500,1500,1500,1500
80205,192.00,-1.579391,-1.589312,20015.000000,0.0000000,0.0000000,2000,0,0,3,46,4.30,0.00,0.00,1500,1500,1500,1500
80255,192.00,-1.579391,-1.589312,22085.000000,0.0000000,0.0000000,2000,0,0,3,46,4.30,0.00,0.00,1500,1500,1500,1500
80305,192.00,-1.579391,-1.589312,24951.000000,0.0000000,0.0000000,2000,0,0,3,46,4.40,0.00,0.00,1500,1500,1500,1500
80355,192.00,-1.579391,-1.589312,16726.000000,0.0000000,0.0000000,2000,0,0,3,46,4.40,0.00,0.00,1500,1500,1500,1500
80405,192.00,-1.579391,-1.589312,16834.000000,0.0000000,0.0000000,2000,0,0,3,46,4.50,0.00,0.00,1500,1500,1500,1500
80455,192.00,-1.579391,-1.589312,22163.000000,0.0000000,0.0000000,2000,0,0,3,46,4.50,0.00,0.00,1500,1500,1500,1500
80506,192.00,-1.579391,-1.589312,16569.000000,0.0000000,0.0000000,2000,0,0,3,46,4.60,0.00,0.00,1500,1500,1500,1500
80555,192.00,-1.579391,-1.589312,21994.000000,0.0000000,0.0000000,2000,0,0,3,46,4.60,0.00,0.00,1500,1500,1500,1500
